ProductKey,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
105,WWI Wireless Bluetooth Stereo Headphones M270 Pink,"Built-In Microphone, integrated headphone button to play/pause, MP3-quality stereo sound",6,Wide World Importers,Wide World Importers,2,Regular,5,Product0106040,10,Pink,3.2,ounces,1,inches,2,Mid,52.88,115.0,2008-07-19,On
106,WWI Stereo Bluetooth Headphones New Generation M370 Black,"Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage",6,Wide World Importers,Wide World Importers,2,Regular,1,Product0106041,2,Black,1.8,pounds,1,inches,2,Mid,61.16,132.99,2009-04-02,On
107,WWI Stereo Bluetooth Headphones New Generation M370 White,"Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage",6,Wide World Importers,Wide World Importers,2,Regular,1,Product0106042,8,White,2.0,pounds,1,inches,2,Mid,61.16,132.99,2009-04-02,On
108,WWI Stereo Bluetooth Headphones New Generation M370 Yellow,"Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage",6,Wide World Importers,Wide World Importers,2,Regular,1,Product0106043,13,Yellow,11.4,ounces,1,inches,2,Mid,61.16,132.99,2009-04-02,On
109,WWI Stereo Bluetooth Headphones New Generation M370 Orange,"Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage",6,Wide World Importers,Wide World Importers,2,Regular,5,Product0106044,9,Orange,3.2,ounces,1,inches,2,Mid,61.16,132.99,2009-04-02,On
110,WWI Stereo Bluetooth Headphones New Generation M370 Blue,"Listening to music wirelessly with other Bluetooth audio devices, built-in microphone for phone call usage",6,Wide World Importers,Wide World Importers,2,Regular,1,Product0106045,3,Blue,2.0,pounds,1,inches,2,Mid,61.16,132.99,2009-04-02,On
111,WWI Wireless Transmitter and Bluetooth Headphones X250 Black,"Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls",6,Wide World Importers,Wide World Importers,3,Deluxe,3,Product0106046,2,Black,2.0,pounds,1,inches,2,Mid,82.83,249.99,2008-06-17,On
112,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,"Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls",6,Wide World Importers,Wide World Importers,3,Deluxe,5,Product0106047,3,Blue,2.0,pounds,1,inches,2,Mid,82.83,249.99,2008-06-17,On
113,WWI Wireless Transmitter and Bluetooth Headphones X250 White,"Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls",6,Wide World Importers,Wide World Importers,3,Deluxe,5,Product0106048,8,White,7.7,ounces,1,inches,2,Mid,82.83,249.99,2008-06-17,On
114,WWI Wireless Transmitter and Bluetooth Headphones X250 Red,"Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls",6,Wide World Importers,Wide World Importers,3,Deluxe,1,Product0106049,6,Red,2.4,ounces,1,inches,2,Mid,82.83,249.99,2008-06-17,On
115,WWI Wireless Transmitter and Bluetooth Headphones X250 Silver,"Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls",6,Wide World Importers,Wide World Importers,3,Deluxe,2,Product0106050,7,Silver,11.5,ounces,1,inches,2,Mid,82.83,249.99,2008-06-17,On
116,"Adventure Works 20"" CRT TV E15 Silver","20'' CRT television, built-in ATSC/NTSC tuner, receive digital and analog channels",9,Adventure Works,Adventure Works ,1,Economy,1,Product0201001,7,Silver,27.9,pounds,1,inches,2,Mid,86.67,169.99,2006-02-15,On
117,"Adventure Works 20"" CRT TV E15 Black","20'' CRT television, built-in ATSC/NTSC tuner, receive digital and analog channels",9,Adventure Works,Adventure Works,1,Economy,1,Product0201002,2,Black,13.0,pounds,1,inches,2,Mid,86.67,169.99,2006-02-15,On
118,"Adventure Works 20"" CRT TV E15 White","20'' CRT television, built-in ATSC/NTSC tuner, receive digital and analog channels",9,Adventure Works,Adventure Works,1,Economy,5,Product0201003,8,White,9.8,pounds,1,inches,1,High,86.67,169.99,2006-02-15,On
119,"Adventure Works 13"" Color TV E25 Silver","13'' Color TV, ATSC/QAM Tuner, 120 minute sleep timer",9,Adventure Works,Adventure Works,1,Economy,1,Product0201004,7,Silver,13.2,pounds,1,inches,1,High,61.17,119.99,2005-06-28,On
120,"Adventure Works 13"" Color TV E25 Black","13'' Color TV, ATSC/QAM Tuner, 120 minute sleep timer",9,Adventure Works,Adventure Works,1,Economy,3,Product0201005,2,Black,20.1,pounds,1,inches,1,High,61.17,119.99,2005-06-28,On
121,"Adventure Works 13"" Color TV E25 White","13'' Color TV, ATSC/QAM Tuner, 120 minute sleep timer",9,Adventure Works,Adventure Works,1,Economy,1,Product0201006,8,White,6.0,pounds,1,inches,1,High,61.17,119.99,2005-06-28,On
122,"Adventure Works 19"" Portable LCD HDTV M110 Silver","19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers",9,Adventure Works,Adventure Works,2,Regular,1,Product0201007,7,Silver,2.7,pounds,1,inches,1,High,128.76,279.99,2006-03-21,On
123,"Adventure Works 19"" Portable LCD HDTV M110 Black","19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers",9,Adventure Works,Adventure Works,2,Regular,1,Product0201008,2,Black,2.7,pounds,1,inches,1,High,128.76,279.99,2006-03-21,On
124,"Adventure Works 19"" Portable LCD HDTV M110 White","19'' 720p LCD HDTV, 2 HDMI inputs, PC input for computers",9,Adventure Works,Adventure Works,2,Regular,4,Product0201009,8,White,9.6,pounds,1,inches,1,High,128.76,279.99,2006-03-21,On
125,"Adventure Works 19"" Color Digital TV E35 Silver","19'' color TV, ATSC/QAM Tuner",9,Adventure Works,Adventure Works,1,Economy,3,Product0201010,7,Silver,7.7,pounds,1,inches,1,High,73.11,143.4,2006-04-12,On
126,"Adventure Works 19"" Color Digital TV E35 Black","19'' color TV, ATSC/QAM Tuner",9,Adventure Works,Adventure Works,1,Economy,2,Product0201011,2,Black,50.0,pounds,1,inches,1,High,73.11,143.4,2006-04-12,On
127,"Adventure Works 19"" Color Digital TV E35 White","19'' color TV, ATSC/QAM Tuner",9,Adventure Works,Adventure Works,1,Economy,3,Product0201012,8,White,54.5,pounds,1,inches,1,High,73.11,143.4,2006-04-12,On
128,"Adventure Works 19"" Color Digital TV E35 Brown","19'' color TV, ATSC/QAM Tuner",9,Adventure Works,Adventure Works,1,Economy,1,Product0201013,4,Brown,2.0,pounds,1,inches,1,High,73.11,143.4,2006-04-12,On
129,"Adventure Works 20"" Analog CRT TV E45 Silver","20"" Analog CRT TV, digital comb filter removes blurred edges between colors",9,Adventure Works,Adventure Works,1,Economy,2,Product0201014,7,Silver,32.8,pounds,1,inches,1,High,101.97,200.0,2007-03-21,On
130,"Adventure Works 20"" Analog CRT TV E45 Black","20"" Analog CRT TV, digital comb filter removes blurred edges between colors",9,Adventure Works,Adventure Works,1,Economy,3,Product0201015,2,Black,21.8,pounds,1,inches,1,High,101.97,200.0,2007-03-21,On
131,"Adventure Works 20"" Analog CRT TV E45 White","20"" Analog CRT TV, digital comb filter removes blurred edges between colors",9,Adventure Works,Adventure Works,1,Economy,1,Product0201016,8,White,56.4,pounds,1,inches,1,High,101.97,200.0,2007-03-21,On
132,"Adventure Works 20"" Analog CRT TV E45 Brown","20"" Analog CRT TV, digital comb filter removes blurred edges between colors",9,Adventure Works,Adventure Works,1,Economy,3,Product0201017,4,Brown,20.9,pounds,1,inches,1,High,101.97,200.0,2007-03-21,On
133,"Adventure Works 20"" LCD HDTV M120 Silver","20'' 720p LCD HDTV, HDMI v 1.3 digital inputs",9,Adventure Works,Adventure Works,2,Regular,3,Product0201018,7,Silver,18.3,pounds,1,inches,1,High,160.93,349.95,2007-04-03,On
134,"Adventure Works 20"" LCD HDTV M120 Black","20'' 720p LCD HDTV, HDMI v 1.3 digital inputs",9,Adventure Works,Adventure Works,2,Regular,1,Product0201019,2,Black,23.2,pounds,1,inches,1,High,160.93,349.95,2007-04-03,On
135,"Adventure Works 20"" LCD HDTV M120 White","20'' 720p LCD HDTV, HDMI v 1.3 digital inputs",9,Adventure Works,Adventure Works,2,Regular,1,Product0201020,8,White,24.0,pounds,1,inches,1,High,160.93,349.95,2007-04-03,On
136,"Adventure Works 20"" LCD HDTV M120 Brown","20'' 720p LCD HDTV, HDMI v 1.3 digital inputs",9,Adventure Works,Adventure Works,2,Regular,2,Product0201021,4,Brown,25.2,pounds,1,inches,1,High,160.93,349.95,2007-04-03,On
137,"Adventure Works 32"" LCD HDTV M130 Silver","32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning  ",9,Adventure Works,Adventure Works,2,Regular,3,Product0201022,7,Silver,57.4,pounds,1,inches,1,High,229.93,499.99,2008-01-30,On
138,"Adventure Works 32"" LCD HDTV M130 Black","32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning  ",9,Adventure Works,Adventure Works,2,Regular,1,Product0201023,2,Black,11.1,pounds,1,inches,1,High,229.93,499.99,2008-01-30,On
139,"Adventure Works 32"" LCD HDTV M130 White","32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning  ",9,Adventure Works,Adventure Works,2,Regular,3,Product0201024,8,White,12.3,pounds,1,inches,1,High,229.93,499.99,2008-01-30,On
140,"Adventure Works 32"" LCD HDTV M130 Brown","32'' 720p LCD HDTV, Back-Light Control, Built-In ATSC/NTSC/QAM Digital Tuning  ",9,Adventure Works,Adventure Works,2,Regular,3,Product0201025,4,Brown,49.2,pounds,1,inches,1,High,229.93,499.99,2008-01-30,On
141,"Adventure Works 15.6"" LCD TV M130W Silver","15.6'' Widescreen LCD TV, built-in DVD Player",9,Adventure Works,Adventure Works,2,Regular,4,Product0201026,7,Silver,12.3,pounds,1,inches,1,High,152.94,299.99,2008-02-14,On
142,"Adventure Works 15.6"" LCD TV M130W Black","15.6'' Widescreen LCD TV, built-in DVD Player",9,Adventure Works,Adventure Works,2,Regular,1,Product0201027,2,Black,49.2,pounds,1,inches,1,High,152.94,299.99,2008-02-14,On
143,"Adventure Works 15.6"" LCD TV M130W White","15.6'' Widescreen LCD TV, built-in DVD Player",9,Adventure Works,Adventure Works,2,Regular,1,Product0201028,8,White,27.6,pounds,1,inches,1,High,152.94,299.99,2008-02-14,On
144,"Adventure Works 15.6"" LCD TV M130W Brown","15.6'' Widescreen LCD TV, built-in DVD Player",9,Adventure Works,Adventure Works,2,Regular,1,Product0201029,4,Brown,24.0,pounds,1,inches,1,High,152.94,299.99,2008-02-14,On
145,"Adventure Works 52"" LCD HDTV X590 Silver","52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs",9,Adventure Works,Adventure Works,3,Deluxe,3,Product0201030,7,Silver,22.5,pounds,1,inches,1,High,960.82,2899.99,2009-04-14,On
146,"Adventure Works 52"" LCD HDTV X590 Black","52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs",9,Adventure Works,Adventure Works,3,Deluxe,1,Product0201031,2,Black,1.0,pounds,1,inches,1,High,960.82,2899.99,2009-04-14,On
147,"Adventure Works 52"" LCD HDTV X590 White","52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs",9,Adventure Works,Adventure Works,3,Deluxe,1,Product0201032,8,White,43.0,pounds,1,inches,1,High,960.82,2899.99,2009-04-14,On
148,"Adventure Works 52"" LCD HDTV X590 Brown","52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs",9,Adventure Works,Adventure Works,3,Deluxe,1,Product0201033,4,Brown,32.4,pounds,1,inches,1,High,960.82,2899.99,2009-04-14,On
149,"Adventure Works 40"" LCD HDTV M690 Silver","40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors",9,Adventure Works,Adventure Works,2,Regular,3,Product0201034,7,Silver,43.0,pounds,1,inches,1,High,392.6,1184.97,2008-02-03,On
150,"Adventure Works 40"" LCD HDTV M690 Black","40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors",9,Adventure Works,Adventure Works,2,Regular,1,Product0201035,2,Black,49.6,pounds,1,inches,1,High,392.6,1184.97,2008-02-03,On
151,"Adventure Works 40"" LCD HDTV M690 White","40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors",9,Adventure Works,Adventure Works,2,Regular,2,Product0201036,8,White,27.0,pounds,1,inches,1,High,392.6,1184.97,2008-02-03,On
152,"Adventure Works 40"" LCD HDTV M690 Brown","40'' 1080p LCD HDTV, 70,000:1 dynamic contrast ratio, 6ms response time, Wide Color Enhancer 2 for more vivid colors",9,Adventure Works,Adventure Works,2,Regular,1,Product0201037,4,Brown,31.0,pounds,1,inches,1,High,392.6,1184.97,2008-02-03,On
153,"Adventure Works 26"" 720p LCD HDTV M140 Silver","26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes",9,Adventure Works,Adventure Works,2,Regular,1,Product0201038,7,Silver,59.3,pounds,1,inches,1,High,216.12,469.97,2006-06-06,On
154,"Adventure Works 26"" 720p LCD HDTV M140 Black","26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes",9,Adventure Works,Adventure Works,2,Regular,2,Product0201039,2,Black,1.3,pounds,1,inches,1,High,216.12,469.97,2006-06-06,On
155,"Adventure Works 26"" 720p LCD HDTV M140 White","26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes",9,Adventure Works,Adventure Works,2,Regular,1,Product0201040,8,White,47.0,pounds,1,inches,1,High,216.12,469.97,2006-06-06,On
156,"Adventure Works 26"" 720p LCD HDTV M140 Brown","26'' 720p LCD HDTV, 720p HD LCD Panel, Theater Wide Picture Modes",9,Adventure Works,Adventure Works,2,Regular,1,Product0201041,4,Brown,66.1,pounds,1,inches,1,High,216.12,469.97,2006-06-06,On
157,"Adventure Works 37"" 1080p LCD HDTV M150W Silver","37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity",9,Adventure Works,Adventure Works,2,Regular,1,Product0201042,7,Silver,71.0,pounds,1,inches,1,High,505.85,1099.99,2009-01-25,On
158,"Adventure Works 37"" 1080p LCD HDTV M150W Black","37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity",9,Adventure Works,Adventure Works,2,Regular,1,Product0201043,2,Black,41.2,pounds,1,inches,1,High,505.85,1099.99,2009-01-25,On
159,"Adventure Works 37"" 1080p LCD HDTV M150W White","37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity",9,Adventure Works,Adventure Works,2,Regular,1,Product0201044,8,White,19.2,pounds,1,inches,1,High,505.85,1099.99,2009-01-25,On
160,"Adventure Works 37"" 1080p LCD HDTV M150W Brown","37'' 1080p Widescreen LCD HDTV, 3 HDMI Inputs, USB 2.0 Connectivity",9,Adventure Works,Adventure Works,2,Regular,1,Product0201045,4,Brown,43.4,pounds,1,inches,1,High,505.85,1099.99,2009-01-25,On
161,"Adventure Works 52"" LCD HDTV X790W Silver","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel  ",9,Adventure Works,Adventure Works,3,Deluxe,3,Product0201046,7,Silver,11.1,pounds,1,inches,1,High,527.53,1592.2,2008-05-12,On
162,"Adventure Works 52"" LCD HDTV X790W Black","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel  ",9,Adventure Works,Adventure Works,3,Deluxe,2,Product0201047,2,Black,49.2,pounds,1,inches,1,High,527.53,1592.2,2008-05-12,On
163,"Adventure Works 52"" LCD HDTV X790W White","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel  ",9,Adventure Works,Adventure Works,3,Deluxe,2,Product0201048,8,White,10.2,pounds,1,inches,1,High,527.53,1592.2,2008-05-12,On
164,"Adventure Works 52"" LCD HDTV X790W Brown","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel  ",9,Adventure Works,Adventure Works,3,Deluxe,1,Product0201049,4,Brown,25.1,pounds,1,inches,1,High,527.53,1592.2,2008-05-12,On
165,"Adventure Works 42"" LCD HDTV M55 Black","42'' 720p LCD HDTV, 1000000:1 Dynamic Contrast Ratio for the Brightest whites and darkest blacks",9,Adventure Works,Adventure Works,2,Regular,1,Product0201050,2,Black,64.8,pounds,1,inches,1,High,389.26,763.51,2005-07-07,On
166,SV 16xDVD M300 Black,"Type:  16xDVD Playback, platform: Contoso 360.",10,Southridge Video,Southridge Video,2,Regular,3,Product0202001,2,Black,7.0,pounds,1,inches,1,High,54.72,119.0,2009-07-02,On
167,SV 8xDVD E100 Black,Type:  8xDVD Playback. Type Storage media-DVD-RAM. DVD-R/DVD-RAM purpose for video Native Capacity 9.4 GB,10,Southridge Video,Southridge Video,1,Economy,5,Product0202002,2,Black,8.0,pounds,1,inches,1,High,35.18,69.0,2005-11-18,On
168,SV 16xDVD M310 Black,"Type:  16xDVD Playback, digital video recorder with 250GB hard drive. Network and Internet remote viewing with optional broadband router",10,Southridge Video,Southridge Video,2,Regular,1,Product0202003,2,Black,5.6,pounds,1,inches,1,High,59.32,129.0,2007-09-20,On
169,SV 16xDVD M320 Black,"Type: 16xDVD Playback. Plays DVD, DVD-R/RW, DVD+R/RW, CD, CD-R/RW, MP3, WMA",10,Southridge Video,Southridge Video,2,Regular,3,Product0202004,2,Black,6.4,pounds,1,inches,1,High,54.72,119.0,2006-05-31,On
170,SV 16xDVD M330 Black,"Type: 16xDVD Playback. Digital Audio Output Type: HDMI, Optical & Coaxial. HDMI Outputs: Yes",10,Southridge Video,Southridge Video,2,Regular,1,Product0202005,2,Black,8.0,pounds,1,inches,1,High,50.13,109.0,2005-09-05,On
171,SV 16xDVD E340 Black,"Plays DVD Video, DVD+R/RW, DVD-R/RW, CD-R/RW and Audio CD, LED indicator",10,Southridge Video,Southridge Video,1,Economy,3,Product0202006,2,Black,6.9,pounds,1,inches,1,High,45.53,99.0,2007-12-26,On
172,SV 22xDVD X680 Black,"Type:  22xDVD Playback, Line-In Recording - Satellite Link Recording.",10,Southridge Video,Southridge Video,3,Deluxe,1,Product0202007,2,Black,6.2,pounds,1,inches,1,High,55.99,169.0,2009-01-17,On
173,SV 8xDVD E120 Black,"Type:  8xDVD Playback, type storage media - DVD-RAM, DVD-R/DVD-RAM purpose for video, native capacity 29.4 GB, write Speed 8x (max)",10,Southridge Video,Southridge Video,1,Economy,1,Product0202008,2,Black,7.2,pounds,1,inches,1,High,45.83,89.9,2007-08-27,On
174,SV 22xDVD M600 Black,Type: 22xDVD Playback. Network and Internet remote viewing with optional broadband router,10,Southridge Video,Southridge Video,2,Regular,3,Product0202009,2,Black,6.6,pounds,1,inches,1,High,43.04,129.9,2008-05-15,On
175,SV 16xDVD M350 Black,"Type: 16xDVD Playback plays DVD, DVD-R/RW, CD, CD-R/RW, MP3, WMA, and JPEG",10,Southridge Video,Southridge Video,2,Regular,1,Product0202010,2,Black,7.3,pounds,1,inches,1,High,53.76,116.9,2009-03-06,On
176,SV 16xDVD M360 Black,"Type: 16xDVD Playback, digital audio output type: HDMI, Optical & Coaxial, HDMI outputs",10,Southridge Video,Southridge Video,2,Regular,1,Product0202011,2,Black,9.0,pounds,1,inches,1,High,58.36,126.9,2007-01-01,On
177,SV 8xDVD E130 Black,"Type: 8xDVD Playback plays DVD Video, DVD+R/RW, DVD-R/RW, CD-R/RW and Audio CD, LED indicator",10,Southridge Video,Southridge Video,1,Economy,1,Product0202012,2,Black,5.4,pounds,1,inches,1,High,29.01,56.9,2005-03-15,On
178,SV 8xDVD E140 Black,Type: 8xDVD Playback. Line-In recording -satellite link recording. Sync recording to STB output,10,Southridge Video,Southridge Video,1,Economy,1,Product0202013,2,Black,7.2,pounds,1,inches,1,High,33.65,66.0,2006-03-15,On
179,SV 16xDVD M300 Silver,"Type:  16xDVD Playback, platform: Contoso 360.",10,Southridge Video,Southridge Video,2,Regular,3,Product0202014,7,Silver,7.4,pounds,1,inches,1,High,54.72,119.0,2009-07-02,On
180,SV 8xDVD E100 Silver,"Type:  8xDVD Playback, type Storage media - DVD-RAM. DVD-R/DVD-RAM purpose for video, native capacity 9.4 GB",10,Southridge Video,Southridge Video,1,Economy,5,Product0202015,7,Silver,8.0,pounds,1,inches,1,High,35.18,69.0,2005-11-18,On
